id,cname,planting,harvest,wsgd,gwad
15007,Masasi,2022-01-30,2022-06-22,0.314,4175
15008,Masasi,2022-02-05,2022-06-22,0.403,3591
15009,Masasi,2022-02-01,2022-06-22,0.334,4098
15010,Masasi,2022-01-23,2022-06-20,0.54,3843
15011,Masasi,2022-01-28,2022-06-22,0.216,4174
15012,Masasi,2022-02-05,2022-06-22,0.41,3619
15013,Masasi,2022-02-16,2022-06-22,0.464,2493
15014,Masasi,2022-02-05,2022-06-22,0,3861
15015,Masasi,2022-01-30,2022-06-22,0.003,4276
15016,Masasi,2022-02-08,2022-06-22,0.367,3417
15017,Masasi,2022-02-04,2022-06-22,0.465,3538
15018,Masasi,2022-02-17,2022-06-22,0.459,2477
15019,Masasi,2022-02-12,2022-06-22,0.397,3115
15020,Masasi,2022-01-30,2022-06-22,0.296,4151
15021,Masasi,2022-02-15,2022-06-22,0.43,2686
15022,Masasi,2022-02-20,2022-06-22,0.382,2419
15023,Masasi,2022-02-03,2022-06-22,0.382,3875
15024,Masasi,2022-02-06,2022-06-22,0.402,3473
15025,Masasi,2022-02-09,2022-06-22,0.421,3140
15026,Masasi,2022-01-31,2022-06-22,0.322,4135
15027,Masasi,2022-02-20,2022-06-22,0.479,2080
15028,Masasi,2022-02-18,2022-06-22,0.376,2627
15029,Masasi,2022-02-05,2022-06-22,0.243,3861
15030,Masasi,2022-02-17,2022-06-22,0.451,2454
15031,Masasi,2022-02-20,2022-06-22,0.418,2284
15032,Masasi,2022-01-24,2022-06-22,0.339,3990
15033,Masasi,2022-02-16,2022-06-22,0.375,2791
15034,Masasi,2022-02-03,2022-06-22,0,4059
15035,Masasi,2022-02-17,2022-06-22,0.437,2502
15036,Masasi,2022-02-11,2022-06-22,0.42,3130
15037,Masasi,2022-02-06,2022-06-22,0.402,3470
15038,Masasi,2022-01-29,2022-06-22,0.234,4205
15039,Masasi,2022-01-28,2022-06-22,0,4284
15040,Masasi,2022-02-01,2022-06-22,0.373,4003
15041,Masasi,2023-01-25,2023-06-05,0,3342
15042,Masasi,2023-01-30,2023-06-05,0,3120
15043,Masasi,2023-01-26,2023-06-02,0,3151
15044,Masasi,2023-01-26,2023-06-01,0,3183
15045,Masasi,2023-01-08,2023-05-16,0,3156
15046,Masasi,2023-01-15,2023-05-24,0,3037
15047,Masasi,2023-01-23,2023-05-30,0,3187
15048,Masasi,2023-01-11,2023-05-14,0,3077
15049,Masasi,2023-01-14,2023-05-19,0,2996
15050,Masasi,2023-01-22,2023-05-29,0,3194
15051,Masasi,2023-01-18,2023-05-29,0,3212
15052,Masasi,2023-01-27,2023-06-01,0,3037
15053,Masasi,2023-02-02,2023-06-05,0,3328
15054,Masasi,2023-02-03,2023-06-05,0,3209
15055,Masasi,2023-01-11,2023-05-19,0,3024
15056,Masasi,2023-01-06,2023-05-14,0,3203
15057,Masasi,2023-01-31,2023-06-05,0,3352
15058,Masasi,2023-01-20,2023-05-26,0,3039
15059,Masasi,2023-01-16,2023-05-21,0,2934
15060,Masasi,2023-01-07,2023-05-12,0,3105
15061,Masasi,2023-01-16,2023-05-27,0,3115
15062,Masasi,2023-01-16,2023-05-20,0,2809
15063,Masasi,2023-01-09,2023-05-14,0,3142
15064,Masasi,2023-01-18,2023-05-25,0,3085
15065,Masasi,2023-01-17,2023-05-23,0,2952
15066,Masasi,2023-01-10,2023-05-18,0,3132
15067,Masasi,2023-01-07,2023-05-13,0,3200
15068,Masasi,2023-02-03,2023-06-05,0,3133
15069,Masasi,2023-01-23,2023-05-29,0,3169
15070,Masasi,2023-01-16,2023-05-22,0,2985
15071,Masasi,2023-01-28,2023-06-05,0,3527
15072,Masasi,2023-01-25,2023-05-30,0,2936
15073,Masasi,2023-01-26,2023-06-02,0,3150
15074,Masasi,2023-01-06,2023-05-13,0,3042
15075,Masasi,2023-01-25,2023-06-01,0,3111
15076,Masasi,2023-01-14,2023-05-23,0,3079
15077,Masasi,2023-02-01,2023-06-05,0,3268
15078,Masasi,2023-01-19,2023-05-25,0,2944
15079,Masasi,2023-01-06,2023-05-10,0,3032
15080,Masasi,2023-01-18,2023-05-25,0,2938
15081,Masasi,2023-01-26,2023-06-06,0,3378
15082,Masasi,2023-02-20,2023-06-22,0.272,3067
15083,Masasi,2023-02-13,2023-06-22,0.586,3343
15084,Masasi,2023-02-08,2023-06-15,0,3485
15085,Masasi,2023-02-12,2023-06-22,0,3662
15086,Masasi,2023-02-05,2023-06-17,0.524,3634
15087,Masasi,2023-01-23,2023-05-30,0,3185
15088,Masasi,2023-02-08,2023-06-19,0.613,3524
15089,Masasi,2023-02-02,2023-06-08,0,3284
15090,Masasi,2023-01-31,2023-06-07,0,3337
15091,Masasi,2023-02-11,2023-06-22,0.361,3541
15092,Masasi,2023-02-16,2023-06-22,0.61,3117
15093,Masasi,2023-02-10,2023-06-19,0.706,3389
15094,Masasi,2023-01-31,2023-06-07,0,3259
15095,Masasi,2023-02-02,2023-06-10,0,3174
15096,Masasi,2023-02-18,2023-06-22,0.367,2897
15097,Masasi,2023-01-26,2023-06-03,0,3260
15098,Masasi,2023-01-23,2023-05-29,0,3130
15099,Masasi,2023-01-25,2023-06-01,0,3112
15100,Masasi,2023-02-12,2023-06-22,0.55,3456
15101,Masasi,2023-01-31,2023-06-12,0,3495
15102,Masasi,2023-01-31,2023-06-06,0,3141
15103,Masasi,2023-01-31,2023-06-05,0,3229
15104,Masasi,2023-01-24,2023-05-30,0,3203
15105,Masasi,2023-01-26,2023-06-02,0,3122
15106,Masasi,2023-02-01,2023-06-12,0,3460
15107,Masasi,2023-01-29,2023-06-07,0,3384
15108,Masasi,2023-02-16,2023-06-22,0.021,3357
15109,Masasi,2023-02-07,2023-06-14,0.611,3448
15110,Masasi,2023-02-15,2023-06-22,0.267,3358
15111,Masasi,2023-02-12,2023-06-22,0.42,3399
15112,Masasi,2023-01-27,2023-06-01,0,3036
15113,Masasi,2023-02-18,2023-06-22,0.258,3133
15114,Masasi,2023-01-24,2023-05-30,0,3200
15115,Masasi,2023-02-05,2023-06-13,0.057,3281
15116,Masasi,2023-02-16,2023-06-22,0.383,3145
15117,Masasi,2023-02-20,2023-06-22,0.407,2708
15118,Masasi,2023-02-16,2023-06-22,0.344,3185
15119,Masasi,2023-01-25,2023-06-01,0,3112
15120,Masasi,2023-01-26,2023-06-01,0,3102
15121,Masasi Township Authority,2022-01-16,2022-06-05,0.616,3890
15122,Masasi Township Authority,2022-01-25,2022-06-05,0.876,2846
15123,Masasi Township Authority,2022-01-15,2022-06-05,0.523,4015
15124,Masasi Township Authority,2022-01-06,2022-05-30,0,4356
15125,Masasi Township Authority,2022-01-17,2022-06-05,0.606,3691
15126,Masasi Township Authority,2022-01-07,2022-05-31,0,4356
15127,Masasi Township Authority,2022-01-22,2022-06-05,0.768,3100
15128,Masasi Township Authority,2022-01-26,2022-06-05,0.708,2769
15129,Masasi Township Authority,2022-02-02,2022-06-05,0.587,2402
15130,Masasi Township Authority,2022-01-31,2022-06-05,0.761,2500
15131,Masasi Township Authority,2022-01-24,2022-06-05,0.729,2928
15132,Masasi Township Authority,2022-02-01,2022-06-05,0.588,2488
15133,Masasi Township Authority,2022-01-24,2022-06-05,0.501,2977
15134,Masasi Township Authority,2022-01-06,2022-05-30,0,4347
15135,Masasi Township Authority,2022-01-12,2022-06-05,0,4125
15136,Masasi Township Authority,2022-01-26,2022-06-05,0.877,2720
15137,Masasi Township Authority,2022-01-16,2022-06-05,0.633,3868
15138,Masasi Township Authority,2022-01-07,2022-05-31,0,4356
15139,Masasi Township Authority,2022-01-23,2022-06-05,0.619,3066
15140,Masasi Township Authority,2022-01-19,2022-06-05,0.621,3382
15141,Masasi Township Authority,2022-01-19,2022-06-05,0.651,3373
15142,Masasi Township Authority,2022-01-24,2022-06-05,0.68,2961
15143,Masasi Township Authority,2022-01-30,2022-06-05,0.728,2572
15144,Masasi Township Authority,2022-01-21,2022-06-05,0.717,3193
15145,Masasi Township Authority,2022-01-07,2022-05-31,0,4356
15146,Masasi Township Authority,2022-02-01,2022-06-05,0.878,2410
15147,Masasi Township Authority,2022-01-22,2022-06-05,0.786,3097
15148,Masasi Township Authority,2022-01-09,2022-06-05,0,4218
15149,Masasi Township Authority,2022-01-25,2022-06-05,0.563,2928
15150,Masasi Township Authority,2022-01-29,2022-06-05,0.662,2641
15151,Masasi Township Authority,2022-01-22,2022-06-05,0.48,3161
15152,Masasi Township Authority,2022-01-31,2022-06-05,0.726,2530
15153,Masasi Township Authority,2022-01-18,2022-06-05,0.767,3478
15154,Masasi Township Authority,2022-01-16,2022-06-05,0.575,3882
15155,Masasi Township Authority,2022-01-21,2022-06-05,0.797,3170
15156,Masasi Township Authority,2022-02-02,2022-06-05,0.656,2406
15157,Masasi Township Authority,2022-01-18,2022-06-05,0.857,3473
15158,Masasi Township Authority,2022-01-20,2022-06-05,0.749,3239
15159,Masasi Township Authority,2022-01-27,2022-06-05,0.81,2650
15160,Masasi Township Authority,2022-01-06,2022-05-30,0,4352
15161,Masasi Township Authority,2022-02-19,2022-06-22,0,2574
15162,Masasi Township Authority,2022-02-06,2022-06-22,0,3663
15163,Masasi Township Authority,2022-01-31,2022-06-22,0.394,3898
15164,Masasi Township Authority,2022-02-10,2022-06-22,0.048,3370
15165,Masasi Township Authority,2022-01-22,2022-06-19,0.644,3870
15166,Masasi Township Authority,2022-01-31,2022-06-22,0.442,3886
15167,Masasi Township Authority,2022-02-20,2022-06-22,0.264,2265
15168,Masasi Township Authority,2022-02-14,2022-06-22,0,3069
15169,Masasi Township Authority,2022-02-12,2022-06-22,0.237,3055
15170,Masasi Township Authority,2022-01-28,2022-06-22,0,4284
15171,Masasi Township Authority,2022-02-12,2022-06-22,0.362,2868
15172,Masasi Township Authority,2022-02-14,2022-06-22,0.236,2865
15173,Masasi Township Authority,2022-01-23,2022-06-20,0,4090
15174,Masasi Township Authority,2022-02-19,2022-06-22,0,2521
15175,Masasi Township Authority,2022-02-12,2022-06-22,0.233,3060
15176,Masasi Township Authority,2022-01-30,2022-06-22,0,4236
15177,Masasi Township Authority,2022-02-17,2022-06-22,0,2768
15178,Masasi Township Authority,2022-02-18,2022-06-22,0,2672
15179,Masasi Township Authority,2022-02-08,2022-06-22,0,3465
15180,Masasi Township Authority,2022-02-12,2022-06-22,0.332,2935
15181,Masasi Township Authority,2022-02-16,2022-06-22,0.261,2637
15182,Masasi Township Authority,2022-02-10,2022-06-22,0,3465
15183,Masasi Township Authority,2022-02-17,2022-06-22,0.247,2580
15184,Masasi Township Authority,2022-02-02,2022-06-22,0,4156
15185,Masasi Township Authority,2022-02-20,2022-06-22,0.214,2326
15186,Masasi Township Authority,2022-01-22,2022-06-19,0.611,3872
15187,Masasi Township Authority,2022-02-20,2022-06-22,0,2475
15188,Masasi Township Authority,2022-01-30,2022-06-22,0.217,3988
15189,Masasi Township Authority,2022-02-06,2022-06-22,0,3608
15190,Masasi Township Authority,2022-02-13,2022-06-22,0,3154
15191,Masasi Township Authority,2022-02-13,2022-06-22,0.192,3005
15192,Masasi Township Authority,2022-02-11,2022-06-22,0.227,3152
15193,Masasi Township Authority,2022-01-28,2022-06-22,0,4284
15194,Masasi Township Authority,2022-01-25,2022-06-22,0.427,3892
15195,Masasi Township Authority,2022-02-11,2022-06-22,0,3362
15196,Masasi Township Authority,2022-02-18,2022-06-22,0.259,2465
15197,Masasi Township Authority,2022-02-02,2022-06-22,0.279,3818
15198,Masasi Township Authority,2022-01-25,2022-06-22,0.436,3898
15199,Masasi Township Authority,2022-02-02,2022-06-22,0,3977
15200,Masasi Township Authority,2022-02-06,2022-06-22,0,3663
15201,Masasi Township Authority,2023-01-05,2023-05-15,0,3293
15202,Masasi Township Authority,2023-01-26,2023-05-31,0,3004
15203,Masasi Township Authority,2023-02-02,2023-06-05,0,3328
15204,Masasi Township Authority,2023-01-15,2023-05-22,0,2994
15205,Masasi Township Authority,2023-01-13,2023-05-21,0,3043
15206,Masasi Township Authority,2023-01-10,2023-05-18,0,3121
15207,Masasi Township Authority,2023-02-03,2023-06-05,0,3122
15208,Masasi Township Authority,2023-01-05,2023-05-10,0,3106
15209,Masasi Township Authority,2023-01-16,2023-05-21,0,2921
15210,Masasi Township Authority,2023-01-28,2023-06-03,0,3139
15211,Masasi Township Authority,2023-01-11,2023-05-21,0,3214
15212,Masasi Township Authority,2023-01-05,2023-05-10,0,3031
15213,Masasi Township Authority,2023-01-31,2023-06-05,0,3223
15214,Masasi Township Authority,2023-01-29,2023-06-04,0,3277
15215,Masasi Township Authority,2023-02-03,2023-06-05,0,3007
15216,Masasi Township Authority,2023-01-29,2023-06-05,0,3453
15217,Masasi Township Authority,2023-01-09,2023-05-15,0,3214
15218,Masasi Township Authority,2023-01-06,2023-05-09,0,3108
15219,Masasi Township Authority,2023-01-09,2023-05-15,0,3024
15220,Masasi Township Authority,2023-01-26,2023-06-01,0,3088
15221,Masasi Township Authority,2023-01-27,2023-06-05,0,3399
15222,Masasi Township Authority,2023-01-29,2023-06-04,0,3112
15223,Masasi Township Authority,2023-01-24,2023-05-30,0,3190
15224,Masasi Township Authority,2023-01-21,2023-05-26,0,3149
15225,Masasi Township Authority,2023-01-21,2023-05-28,0,3012
15226,Masasi Township Authority,2023-01-06,2023-05-14,0,3196
15227,Masasi Township Authority,2023-01-25,2023-06-02,0,3265
15228,Masasi Township Authority,2023-01-28,2023-06-04,0,3155
15229,Masasi Township Authority,2023-01-13,2023-05-17,0,3017
15230,Masasi Township Authority,2023-01-23,2023-05-28,0,3130
15231,Masasi Township Authority,2023-01-12,2023-05-22,0,3205
15232,Masasi Township Authority,2023-01-15,2023-05-19,0,2803
15233,Masasi Township Authority,2023-01-11,2023-05-17,0,3014
15234,Masasi Township Authority,2023-01-15,2023-05-22,0,3000
15235,Masasi Township Authority,2023-01-30,2023-06-05,0,3177
15236,Masasi Township Authority,2023-01-26,2023-06-04,0,3279
15237,Masasi Township Authority,2023-01-08,2023-05-14,0,3197
15238,Masasi Township Authority,2023-01-29,2023-06-05,0,3182
15239,Masasi Township Authority,2023-01-24,2023-05-31,0,3153
15240,Masasi Township Authority,2023-01-23,2023-05-28,0,3110
15241,Masasi Township Authority,2023-01-25,2023-06-05,0,3342
15242,Masasi Township Authority,2023-01-30,2023-06-05,0,3117
15243,Masasi Township Authority,2023-01-22,2023-05-28,0,2996
15244,Masasi Township Authority,2023-02-15,2023-06-22,0,3454
15245,Masasi Township Authority,2023-02-03,2023-06-11,0,3160
15246,Masasi Township Authority,2023-01-25,2023-06-06,0,3341
15247,Masasi Township Authority,2023-02-15,2023-06-22,0,3597
15248,Masasi Township Authority,2023-02-12,2023-06-22,0,3634
15249,Masasi Township Authority,2023-01-23,2023-05-29,0,3155
15250,Masasi Township Authority,2023-02-04,2023-06-11,0,3370
15251,Masasi Township Authority,2023-01-22,2023-06-02,0,3333
15252,Masasi Township Authority,2023-02-04,2023-06-11,0,3211
15253,Masasi Township Authority,2023-02-18,2023-06-22,0.626,3132
15254,Masasi Township Authority,2023-02-13,2023-06-22,0,3535
15255,Masasi Township Authority,2023-01-25,2023-06-01,0,3109
15256,Masasi Township Authority,2023-02-17,2023-06-22,0,3233
15257,Masasi Township Authority,2023-02-11,2023-06-22,0,3660
15258,Masasi Township Authority,2023-02-09,2023-06-20,0,3628
15259,Masasi Township Authority,2023-02-13,2023-06-22,0.47,3574
15260,Masasi Township Authority,2023-01-30,2023-06-06,0,3320
15261,Masasi Township Authority,2023-02-16,2023-06-22,0,3166
15262,Masasi Township Authority,2023-02-04,2023-06-11,0,3186
15263,Masasi Township Authority,2023-02-19,2023-06-22,0,3158
15264,Masasi Township Authority,2023-01-22,2023-05-27,0,3165
15265,Masasi Township Authority,2023-02-08,2023-06-16,0,3485
15266,Masasi Township Authority,2023-02-17,2023-06-22,0,3253
15267,Masasi Township Authority,2023-02-06,2023-06-16,0,3576
15268,Masasi Township Authority,2023-02-17,2023-06-22,0.532,3179
15269,Masasi Township Authority,2023-02-02,2023-06-08,0,3292
15270,Masasi Township Authority,2023-02-07,2023-06-15,0,3548
15271,Masasi Township Authority,2023-02-02,2023-06-15,0,3631
15272,Masasi Township Authority,2023-02-17,2023-06-22,0,3434
15273,Masasi Township Authority,2023-02-12,2023-06-21,0,3508
15274,Masasi Township Authority,2023-01-26,2023-06-01,0,3170
15275,Masasi Township Authority,2023-02-14,2023-06-22,0.284,3412
15276,Masasi Township Authority,2023-02-18,2023-06-22,0,3134
15277,Masasi Township Authority,2023-01-26,2023-06-03,0,3248
15278,Masasi Township Authority,2023-02-06,2023-06-16,0,3483
15279,Masasi Township Authority,2023-02-09,2023-06-19,0,3528
15280,Masasi Township Authority,2023-01-27,2023-06-02,0,3105
15281,Mtwara Rural,2022-01-06,2022-05-30,0,4356
15282,Mtwara Rural,2022-01-15,2022-06-05,0.766,3973
15283,Mtwara Rural,2022-01-05,2022-05-29,0,4257
15284,Mtwara Rural,2022-01-30,2022-06-05,0.714,2574
15285,Mtwara Rural,2022-01-07,2022-05-31,0,4356
15286,Mtwara Rural,2022-01-24,2022-06-05,0.853,2928
15287,Mtwara Rural,2022-01-07,2022-05-31,0,4356
15288,Mtwara Rural,2022-01-09,2022-06-05,0,4236
15289,Mtwara Rural,2022-01-20,2022-06-05,0.604,3279
15290,Mtwara Rural,2022-01-05,2022-05-29,0,4255
15291,Mtwara Rural,2022-01-11,2022-06-05,0,4230
15292,Mtwara Rural,2022-02-02,2022-06-05,0.763,2363
15293,Mtwara Rural,2022-01-15,2022-06-05,0.353,4066
15294,Mtwara Rural,2022-01-07,2022-05-31,0,4356
15295,Mtwara Rural,2022-01-19,2022-06-05,0.609,3417
15296,Mtwara Rural,2022-01-30,2022-06-05,0.885,2500
15297,Mtwara Rural,2022-01-11,2022-06-05,0,4209
15298,Mtwara Rural,2022-01-13,2022-06-05,0.091,4241
15299,Mtwara Rural,2022-01-15,2022-06-05,0.137,4059
15300,Mtwara Rural,2022-01-29,2022-06-05,0.762,2595
15301,Mtwara Rural,2022-01-15,2022-06-05,0.305,4066
15302,Mtwara Rural,2022-01-27,2022-06-05,0.841,2678
15303,Mtwara Rural,2022-01-31,2022-06-05,0.347,2621
15304,Mtwara Rural,2022-01-31,2022-06-05,0.66,2566
15305,Mtwara Rural,2022-01-19,2022-06-05,0.593,3388
15306,Mtwara Rural,2022-01-17,2022-06-05,0.267,3752
15307,Mtwara Rural,2022-02-01,2022-06-05,0.539,2527
15308,Mtwara Rural,2022-01-25,2022-06-05,0.836,2884
15309,Mtwara Rural,2022-01-05,2022-05-29,0,4251
15310,Mtwara Rural,2022-01-31,2022-06-05,0.87,2488
15311,Mtwara Rural,2022-01-26,2022-06-05,0.476,2846
15312,Mtwara Rural,2022-01-17,2022-06-05,0.343,3745
15313,Mtwara Rural,2022-01-10,2022-06-05,0,4215
15314,Mtwara Rural,2022-01-20,2022-06-05,0.648,3282
15315,Mtwara Rural,2022-01-09,2022-06-05,0,4246
15316,Mtwara Rural,2022-01-05,2022-05-29,0,4251
15317,Mtwara Rural,2022-02-03,2022-06-05,0.886,2206
15318,Mtwara Rural,2022-01-23,2022-06-05,0.576,3096
15319,Mtwara Rural,2022-01-13,2022-06-05,0.622,4206
15320,Mtwara Rural,2022-01-25,2022-06-05,0.656,2925
15321,Mtwara Rural,2022-02-06,2022-06-22,0.299,3597
15322,Mtwara Rural,2022-02-07,2022-06-22,0.189,3559
15323,Mtwara Rural,2022-01-22,2022-06-19,0,4084
15324,Mtwara Rural,2022-01-22,2022-06-19,0,4084
15325,Mtwara Rural,2022-02-03,2022-06-22,0.253,3853
15326,Mtwara Rural,2022-01-28,2022-06-22,0,4283
15327,Mtwara Rural,2022-02-16,2022-06-22,0.266,2853
15328,Mtwara Rural,2022-02-14,2022-06-22,0.324,3045
15329,Mtwara Rural,2022-02-10,2022-06-22,0.343,3263
15330,Mtwara Rural,2022-02-14,2022-06-22,0.232,3069
15331,Mtwara Rural,2022-02-11,2022-06-22,0.281,3244
15332,Mtwara Rural,2022-02-15,2022-06-22,0.31,2926
15333,Mtwara Rural,2022-01-30,2022-06-22,0.164,4167
15334,Mtwara Rural,2022-01-26,2022-06-22,0,4205
15335,Mtwara Rural,2022-01-25,2022-06-22,0.016,4131
15336,Mtwara Rural,2022-01-29,2022-06-22,0,4269
15337,Mtwara Rural,2022-02-19,2022-06-22,0.344,2513
15338,Mtwara Rural,2022-01-28,2022-06-22,0.06,4135
15339,Mtwara Rural,2022-01-23,2022-06-20,0.235,4058
15340,Mtwara Rural,2022-02-16,2022-06-22,0.322,2656
15341,Mtwara Rural,2022-01-25,2022-06-22,0.146,4093
15342,Mtwara Rural,2022-02-17,2022-06-22,0.356,2545
15343,Mtwara Rural,2022-02-01,2022-06-22,0,4236
15344,Mtwara Rural,2022-02-12,2022-06-22,0.274,3255
15345,Mtwara Rural,2022-02-17,2022-06-22,0.138,2772
15346,Mtwara Rural,2022-02-09,2022-06-22,0.326,3225
15347,Mtwara Rural,2022-02-01,2022-06-22,0.391,3835
15348,Mtwara Rural,2022-01-28,2022-06-22,0.347,3857
15349,Mtwara Rural,2022-02-14,2022-06-22,0.311,3023
15350,Mtwara Rural,2022-02-06,2022-06-22,0.299,3451
15351,Mtwara Rural,2022-01-23,2022-06-20,0.164,4087
15352,Mtwara Rural,2022-01-26,2022-06-22,0.123,4115
15353,Mtwara Rural,2022-01-26,2022-06-22,0,4162
15354,Mtwara Rural,2022-02-18,2022-06-22,0.118,2673
15355,Mtwara Rural,2022-01-28,2022-06-22,0.022,4192
15356,Mtwara Rural,2022-02-14,2022-06-22,0,3069
15357,Mtwara Rural,2022-02-01,2022-06-22,0.169,4228
15358,Mtwara Rural,2022-02-01,2022-06-22,0,4235
15359,Mtwara Rural,2022-01-25,2022-06-22,0.227,4026
15360,Mtwara Rural,2022-02-20,2022-06-22,0.175,2475
15361,Mtwara Rural,2023-01-09,2023-05-19,0,3260
15362,Mtwara Rural,2023-01-10,2023-05-15,0,2955
15363,Mtwara Rural,2023-01-07,2023-05-12,0,3108
15364,Mtwara Rural,2023-01-24,2023-05-30,0,3204
15365,Mtwara Rural,2023-01-09,2023-05-17,0,3093
15366,Mtwara Rural,2023-02-01,2023-06-05,0.643,3159
15367,Mtwara Rural,2023-01-22,2023-05-29,0,3124
15368,Mtwara Rural,2023-01-20,2023-05-26,0,3039
15369,Mtwara Rural,2023-01-26,2023-06-02,0,3130
15370,Mtwara Rural,2023-02-02,2023-06-05,0.615,3258
15371,Mtwara Rural,2023-01-21,2023-06-01,0,3359
15372,Mtwara Rural,2023-01-10,2023-05-15,0,2951
15373,Mtwara Rural,2023-01-18,2023-05-23,0,2884
15374,Mtwara Rural,2023-01-16,2023-05-23,0,2960
15375,Mtwara Rural,2023-01-26,2023-06-02,0,3121
15376,Mtwara Rural,2023-01-20,2023-05-30,0,3237
15377,Mtwara Rural,2023-01-26,2023-06-03,0,3262
15378,Mtwara Rural,2023-01-11,2023-05-14,0,3077
15379,Mtwara Rural,2023-01-15,2023-05-20,0,3008
15380,Mtwara Rural,2023-01-30,2023-06-05,0,3326
15381,Mtwara Rural,2023-01-24,2023-06-04,0,3309
15382,Mtwara Rural,2023-01-27,2023-06-01,0,3037
15383,Mtwara Rural,2023-01-09,2023-05-14,0,3142
15384,Mtwara Rural,2023-01-07,2023-05-14,0,3039
15385,Mtwara Rural,2023-01-23,2023-05-30,0,3092
15386,Mtwara Rural,2023-01-24,2023-06-04,0,3321
15387,Mtwara Rural,2023-01-30,2023-06-05,0.678,3283
15388,Mtwara Rural,2023-01-24,2023-05-30,0,3135
15389,Mtwara Rural,2023-01-29,2023-06-04,0,3229
15390,Mtwara Rural,2023-01-06,2023-05-11,0,3113
15391,Mtwara Rural,2023-01-25,2023-06-05,0,3341
15392,Mtwara Rural,2023-02-03,2023-06-05,0.792,3007
15393,Mtwara Rural,2023-01-06,2023-05-11,0,3120
15394,Mtwara Rural,2023-01-11,2023-05-18,0,2959
15395,Mtwara Rural,2023-01-07,2023-05-15,0,3203
15396,Mtwara Rural,2023-01-29,2023-06-05,0.801,3394
15397,Mtwara Rural,2023-02-01,2023-06-05,0.764,3169
15398,Mtwara Rural,2023-01-16,2023-05-22,0,2970
15399,Mtwara Rural,2023-01-08,2023-05-14,0,3062
15400,Mtwara Rural,2023-01-24,2023-05-29,0,3164
15401,Mtwara Rural,2023-01-26,2023-06-06,0,3377
15402,Mtwara Rural,2023-02-12,2023-06-20,0.782,3251
15403,Mtwara Rural,2023-01-26,2023-06-02,0,3151
15404,Mtwara Rural,2023-01-23,2023-05-29,0,3189
15405,Mtwara Rural,2023-01-26,2023-06-02,0,3123
15406,Mtwara Rural,2023-02-20,2023-06-22,0.738,2476
15407,Mtwara Rural,2023-02-05,2023-06-15,0.624,3475
15408,Mtwara Rural,2023-02-08,2023-06-19,0.689,3447
15409,Mtwara Rural,2023-02-10,2023-06-20,0.783,3295
15410,Mtwara Rural,2023-02-17,2023-06-22,0.668,3078
15411,Mtwara Rural,2023-02-18,2023-06-22,0.682,2704
15412,Mtwara Rural,2023-01-27,2023-06-01,0,3037
15413,Mtwara Rural,2023-01-29,2023-06-03,0,3159
15414,Mtwara Rural,2023-02-16,2023-06-22,0.676,3068
15415,Mtwara Rural,2023-02-03,2023-06-11,0.557,3145
15416,Mtwara Rural,2023-02-11,2023-06-22,0.844,3278
15417,Mtwara Rural,2023-01-27,2023-06-04,0,3284
15418,Mtwara Rural,2023-02-08,2023-06-19,0.713,3395
15419,Mtwara Rural,2023-02-03,2023-06-10,0.472,3325
15420,Mtwara Rural,2023-02-08,2023-06-16,0.509,3519
15421,Mtwara Rural,2023-02-04,2023-06-17,0.542,3570
15422,Mtwara Rural,2023-02-09,2023-06-16,0.492,3426
15423,Mtwara Rural,2023-02-09,2023-06-18,0.584,3433
15424,Mtwara Rural,2023-01-24,2023-05-30,0,3204
15425,Mtwara Rural,2023-02-03,2023-06-11,0.449,3163
15426,Mtwara Rural,2023-01-29,2023-06-08,0,3458
15427,Mtwara Rural,2023-02-19,2023-06-22,0.704,2575
15428,Mtwara Rural,2023-02-17,2023-06-22,0.724,2838
15429,Mtwara Rural,2023-01-29,2023-06-04,0,3229
15430,Mtwara Rural,2023-02-08,2023-06-16,0.473,3542
15431,Mtwara Rural,2023-02-17,2023-06-22,0.717,2666
15432,Mtwara Rural,2023-02-11,2023-06-19,0.715,3321
15433,Mtwara Rural,2023-02-11,2023-06-20,0.761,3321
15434,Mtwara Rural,2023-02-12,2023-06-22,0.939,3200
15435,Mtwara Rural,2023-02-05,2023-06-13,0.514,3261
15436,Mtwara Rural,2023-01-31,2023-06-11,0.534,3408
15437,Mtwara Rural,2023-02-11,2023-06-22,0.797,3438
15438,Mtwara Rural,2023-02-16,2023-06-22,0.713,2927
15439,Mtwara Rural,2023-02-06,2023-06-13,0.628,3346
15440,Mtwara Rural,2023-02-16,2023-06-22,0.644,3200
15441,Mtwara Urban,2022-01-26,2022-06-05,0.835,2706
15442,Mtwara Urban,2022-01-07,2022-05-31,0,4356
15443,Mtwara Urban,2022-02-03,2022-06-05,0.762,2281
15444,Mtwara Urban,2022-01-16,2022-06-05,0.747,3843
15445,Mtwara Urban,2022-01-05,2022-05-29,0,4257
15446,Mtwara Urban,2022-01-29,2022-06-05,0.793,2587
15447,Mtwara Urban,2022-02-02,2022-06-05,0.738,2386
15448,Mtwara Urban,2022-01-20,2022-06-05,0.777,3224
15449,Mtwara Urban,2022-01-30,2022-06-05,0.833,2512
