gid,cname,ensemble,harvest,planting,wsgd
37,Mbeya Rural,23,2023-06-13,2023-02-05,0.795
37,Mbeya Rural,21,2023-06-13,2023-02-01,0.634
1,Bahi,31,2023-06-13,2023-02-01,0
1,Bahi,33,2023-06-13,2023-02-05,0
1,Bahi,38,2023-06-13,2023-02-04,0
59,Kalambo,3,2023-06-13,2023-02-05,0
2,Chamwino,2,2023-06-13,2023-02-06,0
57,Wanging'ombe,35,2023-06-13,2023-02-05,0
57,Wanging'ombe,9,2023-06-13,2023-02-06,0.349
57,Wanging'ombe,5,2023-06-13,2023-02-05,0
3,Chemba,3,2023-06-13,2023-02-05,0
3,Chemba,5,2023-06-13,2023-02-05,0
3,Chemba,33,2023-06-13,2023-02-05,0
4,Dodoma Urban,5,2023-06-13,2023-02-05,0
4,Dodoma Urban,12,2023-06-13,2023-02-06,0
40,Momba,35,2023-06-13,2023-02-05,0
5,Kondoa,2,2023-06-13,2023-02-06,0
38,Mbeya Urban,21,2023-06-13,2023-02-01,0.82
6,Kongwa,9,2023-06-13,2023-02-06,0
6,Kongwa,16,2023-06-13,2023-02-02,0
38,Mbeya Urban,6,2023-06-13,2023-02-02,0.851
16,Mpanda,6,2023-06-13,2023-02-02,0
7,Mpwapwa,9,2023-06-13,2023-02-06,0
7,Mpwapwa,21,2023-06-13,2023-02-01,0
15,Mlele,38,2023-06-13,2023-02-04,0
15,Mlele,15,2023-06-13,2023-02-05,0
15,Mlele,6,2023-06-13,2023-02-02,0
8,Iringa Rural,16,2023-06-13,2023-02-02,0
68,Songea Rural,2,2023-06-13,2023-02-06,0.185
68,Songea Rural,22,2023-06-13,2023-02-06,0.282
71,Ikungi,18,2023-06-13,2023-02-04,0
34,Kyela,32,2023-06-13,2023-02-06,0
34,Kyela,12,2023-06-13,2023-02-06,0
34,Kyela,9,2023-06-13,2023-02-06,0
72,Iramba,16,2023-06-13,2023-02-02,0.563
72,Iramba,22,2023-06-13,2023-02-06,0.331
32,Chunya,13,2023-06-13,2023-02-05,0
32,Chunya,9,2023-06-13,2023-02-06,0
73,Manyoni,23,2023-06-13,2023-02-05,0
12,Mufindi,23,2023-06-13,2023-02-05,0.323
12,Mufindi,9,2023-06-13,2023-02-06,0.182
30,Nachingwea,12,2023-06-13,2023-02-06,0.669
29,Liwale,33,2023-06-13,2023-02-05,0.741
28,Lindi Urban,3,2023-06-13,2023-02-05,0.726
77,Igunga,15,2023-06-13,2023-02-05,0
78,Kaliua,35,2023-06-13,2023-02-05,0
79,Nzega,35,2023-06-13,2023-02-05,0
53,Makambako Township Authority,28,2023-06-13,2023-02-04,0
80,Sikonge,1,2023-06-13,2023-02-01,0
80,Sikonge,24,2023-06-13,2023-02-06,0
52,Ludewa,19,2023-06-13,2023-02-06,0.263
82,Urambo,19,2023-06-13,2023-02-06,0
82,Urambo,23,2023-06-13,2023-02-05,0
82,Urambo,26,2023-06-13,2023-02-02,0
50,Newala,39,2023-06-13,2023-02-06,0
68,Songea Rural,31,2023-06-13,2023-02-01,0.128
48,Mtwara Urban,38,2023-06-13,2023-02-04,0
48,Mtwara Urban,33,2023-06-13,2023-02-05,0
48,Mtwara Urban,23,2023-06-13,2023-02-05,0
9,Iringa Urban,25,2023-06-13,2023-02-05,0
47,Mtwara Rural,39,2023-06-13,2023-02-06,0.628
47,Mtwara Rural,35,2023-06-13,2023-02-05,0.514
45,Masasi,35,2023-06-13,2023-02-05,0.057
44,Ulanga,38,2023-06-13,2023-02-04,0.707
43,Kilombero,6,2023-06-13,2023-02-02,0.336
17,Mpanda Urban,4,2023-06-13,2023-02-06,0
17,Mpanda Urban,31,2023-06-13,2023-02-01,0
42,Tunduma,16,2023-06-13,2023-02-02,0
42,Tunduma,11,2023-06-13,2023-02-01,0
42,Tunduma,9,2023-06-13,2023-02-06,0
60,Lake Rukwa,25,2023-06-13,2023-02-05,0
43,Kilombero,40,2023-06-14,2023-02-06,0.745
26,Kilwa,5,2023-06-14,2023-02-06,0.679
8,Iringa Rural,3,2023-06-14,2023-02-06,0
61,Lake Tanganyika,20,2023-06-14,2023-02-06,0
37,Mbeya Rural,7,2023-06-14,2023-02-04,0.754
74,Mkalama,36,2023-06-14,2023-02-03,0.073
64,Sumbawanga Urban,6,2023-06-14,2023-02-03,0
81,Tabora Urban,14,2023-06-14,2023-02-07,0
69,Songea Urban,19,2023-06-14,2023-02-07,0.792
74,Mkalama,25,2023-06-14,2023-02-06,0.594
72,Iramba,37,2023-06-14,2023-02-04,0.31
83,Uyui,30,2023-06-14,2023-02-06,0
12,Mufindi,4,2023-06-14,2023-02-07,0
64,Sumbawanga Urban,19,2023-06-14,2023-02-07,0
61,Lake Tanganyika,32,2023-06-14,2023-02-07,0
4,Dodoma Urban,30,2023-06-14,2023-02-06,0
64,Sumbawanga Urban,16,2023-06-14,2023-02-03,0
75,Singida Rural,2,2023-06-14,2023-02-07,0.548
29,Liwale,23,2023-06-14,2023-02-06,0.491
27,Lindi Rural,20,2023-06-14,2023-02-06,0.783
17,Mpanda Urban,20,2023-06-14,2023-02-06,0
2,Chamwino,3,2023-06-14,2023-02-06,0
11,Mafinga Township Authority,25,2023-06-14,2023-02-06,0.79
24,Lake Tanganyika,10,2023-06-14,2023-02-06,0
8,Iringa Rural,32,2023-06-14,2023-02-07,0
30,Nachingwea,7,2023-06-14,2023-02-04,0.738
59,Kalambo,12,2023-06-14,2023-02-07,0
62,Nkasi,20,2023-06-14,2023-02-06,0
62,Nkasi,16,2023-06-14,2023-02-03,0
23,Kigoma Urban,9,2023-06-14,2023-02-07,0
42,Tunduma,35,2023-06-14,2023-02-06,0
71,Ikungi,27,2023-06-14,2023-02-04,0.334
23,Kigoma Urban,10,2023-06-14,2023-02-06,0
29,Liwale,3,2023-06-14,2023-02-06,0.74
36,Mbarali,24,2023-06-14,2023-02-07,0.29
44,Ulanga,23,2023-06-14,2023-02-06,0.663
36,Mbarali,36,2023-06-14,2023-02-03,0.048
80,Sikonge,27,2023-06-14,2023-02-04,0
41,Rungwe,14,2023-06-14,2023-02-07,0.434
5,Kondoa,40,2023-06-14,2023-02-06,0.494
75,Singida Rural,33,2023-06-14,2023-02-06,0.307
63,Sumbawanga Rural,2,2023-06-14,2023-02-07,0
19,Kasulu,19,2023-06-14,2023-02-07,0.261
9,Iringa Urban,29,2023-06-14,2023-02-07,0
19,Kasulu,17,2023-06-14,2023-02-04,0
42,Tunduma,12,2023-06-14,2023-02-07,0
1,Bahi,4,2023-06-14,2023-02-07,0
33,Ileje,9,2023-06-14,2023-02-07,0.348
35,Lake Rukwa,36,2023-06-14,2023-02-03,0
44,Ulanga,34,2023-06-14,2023-02-07,0.536
37,Mbeya Rural,14,2023-06-14,2023-02-07,0.709
64,Sumbawanga Urban,7,2023-06-14,2023-02-04,0
41,Rungwe,32,2023-06-14,2023-02-07,0.736
72,Iramba,24,2023-06-14,2023-02-07,0.254
71,Ikungi,7,2023-06-14,2023-02-04,0
59,Kalambo,25,2023-06-14,2023-02-06,0
61,Lake Tanganyika,37,2023-06-14,2023-02-04,0
10,Kilolo,14,2023-06-14,2023-02-07,0
20,Kasulu Township Authority,20,2023-06-14,2023-02-06,0
10,Kilolo,9,2023-06-14,2023-02-07,0
60,Lake Rukwa,5,2023-06-14,2023-02-06,0
6,Kongwa,40,2023-06-14,2023-02-06,0
62,Nkasi,36,2023-06-14,2023-02-03,0
79,Nzega,13,2023-06-14,2023-02-06,0
73,Manyoni,27,2023-06-14,2023-02-04,0
9,Iringa Urban,14,2023-06-14,2023-02-07,0.033
54,Makete,19,2023-06-14,2023-02-07,0.624
16,Mpanda,26,2023-06-14,2023-02-03,0
65,Mbinga,19,2023-06-14,2023-02-07,0.518
45,Masasi,29,2023-06-14,2023-02-07,0.611
66,Namtumbo,16,2023-06-14,2023-02-03,0.512
63,Sumbawanga Rural,34,2023-06-14,2023-02-07,0
64,Sumbawanga Urban,39,2023-06-14,2023-02-07,0
16,Mpanda,13,2023-06-14,2023-02-06,0
14,Lake Tanganyika,5,2023-06-14,2023-02-06,0
12,Mufindi,20,2023-06-14,2023-02-06,0
56,Njombe Urban,19,2023-06-14,2023-02-07,0.467
7,Mpwapwa,24,2023-06-14,2023-02-07,0
80,Sikonge,8,2023-06-15,2023-02-05,0
25,Uvinza,31,2023-06-15,2023-02-02,0
80,Sikonge,11,2023-06-15,2023-02-02,0
80,Sikonge,13,2023-06-15,2023-02-07,0
2,Chamwino,7,2023-06-15,2023-02-05,0
2,Chamwino,10,2023-06-15,2023-02-07,0
62,Nkasi,3,2023-06-15,2023-02-07,0
67,Nyasa,34,2023-06-15,2023-02-08,0
30,Nachingwea,11,2023-06-15,2023-02-02,0.729
80,Sikonge,32,2023-06-15,2023-02-08,0
23,Kigoma Urban,40,2023-06-15,2023-02-07,0
66,Namtumbo,2,2023-06-15,2023-02-08,0.374
34,Kyela,7,2023-06-15,2023-02-05,0
63,Sumbawanga Rural,35,2023-06-15,2023-02-07,0
37,Mbeya Rural,28,2023-06-15,2023-02-05,0.674
45,Masasi,4,2023-06-15,2023-02-08,0
61,Lake Tanganyika,2,2023-06-15,2023-02-08,0
29,Liwale,30,2023-06-15,2023-02-07,0.669
31,Ruangwa,7,2023-06-15,2023-02-05,0.692
67,Nyasa,5,2023-06-15,2023-02-07,0.655
63,Sumbawanga Rural,14,2023-06-15,2023-02-08,0
15,Mlele,27,2023-06-15,2023-02-05,0
26,Kilwa,27,2023-06-15,2023-02-05,0.641
27,Lindi Rural,1,2023-06-15,2023-02-02,0.78
26,Kilwa,18,2023-06-15,2023-02-05,0.686
57,Wanging'ombe,18,2023-06-15,2023-02-05,0
26,Kilwa,14,2023-06-15,2023-02-08,0.641
81,Tabora Urban,23,2023-06-15,2023-02-07,0
59,Kalambo,4,2023-06-15,2023-02-08,0
12,Mufindi,14,2023-06-15,2023-02-08,0
56,Njombe Urban,35,2023-06-15,2023-02-07,0.514
25,Uvinza,8,2023-06-15,2023-02-05,0
59,Kalambo,25,2023-06-15,2023-02-07,0
71,Ikungi,20,2023-06-15,2023-02-07,0
65,Mbinga,14,2023-06-15,2023-02-08,0.536
51,Tandahimba,18,2023-06-15,2023-02-05,0.502
31,Ruangwa,12,2023-06-15,2023-02-08,0.665
51,Tandahimba,12,2023-06-15,2023-02-08,0.492
43,Kilombero,5,2023-06-15,2023-02-07,0
70,Tunduru,1,2023-06-15,2023-02-02,0.656
76,Singida Urban,23,2023-06-15,2023-02-07,0
16,Mpanda,32,2023-06-15,2023-02-08,0
38,Mbeya Urban,7,2023-06-15,2023-02-05,0.873
61,Lake Tanganyika,22,2023-06-15,2023-02-08,0
30,Nachingwea,32,2023-06-15,2023-02-08,0.654
48,Mtwara Urban,20,2023-06-15,2023-02-07,0
48,Mtwara Urban,25,2023-06-15,2023-02-07,0
54,Makete,8,2023-06-15,2023-02-05,0.509
46,Masasi Township Authority,30,2023-06-15,2023-02-07,0
14,Lake Tanganyika,13,2023-06-15,2023-02-07,0
3,Chemba,25,2023-06-15,2023-02-07,0.495
6,Kongwa,3,2023-06-15,2023-02-07,0.361
56,Njombe Urban,15,2023-06-15,2023-02-07,0.481
82,Urambo,8,2023-06-15,2023-02-05,0
10,Kilolo,33,2023-06-15,2023-02-07,0
41,Rungwe,15,2023-06-15,2023-02-07,0.276
50,Newala,37,2023-06-15,2023-02-05,0.275
74,Mkalama,18,2023-06-15,2023-02-05,0
68,Songea Rural,8,2023-06-15,2023-02-05,0.198
44,Ulanga,31,2023-06-15,2023-02-02,0.566
64,Sumbawanga Urban,8,2023-06-15,2023-02-05,0
76,Singida Urban,28,2023-06-15,2023-02-05,0
39,Mbozi,23,2023-06-15,2023-02-07,0.078
62,Nkasi,23,2023-06-15,2023-02-07,0
68,Songea Rural,4,2023-06-15,2023-02-08,0.087
60,Lake Rukwa,38,2023-06-15,2023-02-05,0
5,Kondoa,32,2023-06-15,2023-02-08,0.278
55,Njombe,17,2023-06-15,2023-02-05,0.771
79,Nzega,24,2023-06-15,2023-02-08,0
49,Nanyumbu,3,2023-06-15,2023-02-07,0.426
5,Kondoa,7,2023-06-15,2023-02-05,0.655
46,Masasi Township Authority,31,2023-06-15,2023-02-02,0
30,Nachingwea,2,2023-06-15,2023-02-08,0.698
47,Mtwara Rural,7,2023-06-15,2023-02-05,0.624
49,Nanyumbu,37,2023-06-15,2023-02-05,0.229
49,Nanyumbu,17,2023-06-15,2023-02-05,0
8,Iringa Rural,28,2023-06-15,2023-02-05,0
76,Singida Urban,25,2023-06-15,2023-02-07,0
32,Chunya,24,2023-06-15,2023-02-08,0
4,Dodoma Urban,27,2023-06-15,2023-02-05,0
4,Dodoma Urban,31,2023-06-15,2023-02-02,0
8,Iringa Rural,27,2023-06-15,2023-02-05,0
61,Lake Tanganyika,4,2023-06-15,2023-02-08,0
33,Ileje,27,2023-06-15,2023-02-05,0.226
8,Iringa Rural,24,2023-06-15,2023-02-08,0
17,Mpanda Urban,38,2023-06-15,2023-02-05,0
20,Kasulu Township Authority,8,2023-06-15,2023-02-05,0
20,Kasulu Township Authority,18,2023-06-15,2023-02-05,0
60,Lake Rukwa,23,2023-06-15,2023-02-07,0
42,Tunduma,8,2023-06-15,2023-02-05,0
42,Tunduma,5,2023-06-15,2023-02-07,0.173
62,Nkasi,30,2023-06-15,2023-02-07,0
21,Kibondo,15,2023-06-15,2023-02-07,0
23,Kigoma Urban,12,2023-06-15,2023-02-08,0
58,Rufiji,2,2023-06-16,2023-02-09,0.059
62,Nkasi,6,2023-06-16,2023-02-04,0
67,Nyasa,36,2023-06-16,2023-02-04,0.539
25,Uvinza,23,2023-06-16,2023-02-08,0
30,Nachingwea,27,2023-06-16,2023-02-06,0.728
63,Sumbawanga Rural,34,2023-06-16,2023-02-09,0
46,Masasi Township Authority,25,2023-06-16,2023-02-08,0
51,Tandahimba,31,2023-06-16,2023-02-03,0.427
59,Kalambo,37,2023-06-16,2023-02-06,0
12,Mufindi,33,2023-06-16,2023-02-08,0
46,Masasi Township Authority,27,2023-06-16,2023-02-06,0
51,Tandahimba,16,2023-06-16,2023-02-04,0.402
34,Kyela,13,2023-06-16,2023-02-08,0
60,Lake Rukwa,11,2023-06-16,2023-02-03,0
64,Sumbawanga Urban,24,2023-06-16,2023-02-09,0
27,Lindi Rural,32,2023-06-16,2023-02-09,0.722
9,Iringa Urban,23,2023-06-16,2023-02-08,0.551
10,Kilolo,6,2023-06-16,2023-02-04,0
30,Nachingwea,31,2023-06-16,2023-02-03,0.682
63,Sumbawanga Rural,12,2023-06-16,2023-02-09,0
38,Mbeya Urban,17,2023-06-16,2023-02-06,0.856
80,Sikonge,5,2023-06-16,2023-02-08,0
48,Mtwara Urban,32,2023-06-16,2023-02-09,0.441
27,Lindi Rural,27,2023-06-16,2023-02-06,0.736
27,Lindi Rural,25,2023-06-16,2023-02-08,0.711
25,Uvinza,16,2023-06-16,2023-02-04,0
59,Kalambo,33,2023-06-16,2023-02-08,0
36,Mbarali,18,2023-06-16,2023-02-06,0.612
27,Lindi Rural,23,2023-06-16,2023-02-08,0.677
6,Kongwa,4,2023-06-16,2023-02-09,0
62,Nkasi,22,2023-06-16,2023-02-09,0
35,Lake Rukwa,13,2023-06-16,2023-02-08,0
68,Songea Rural,17,2023-06-16,2023-02-06,0.195
10,Kilolo,35,2023-06-16,2023-02-08,0
82,Urambo,22,2023-06-16,2023-02-09,0
74,Mkalama,40,2023-06-16,2023-02-08,0.525
41,Rungwe,20,2023-06-16,2023-02-08,0.359
82,Urambo,30,2023-06-16,2023-02-08,0
41,Rungwe,16,2023-06-16,2023-02-04,0.564
35,Lake Rukwa,31,2023-06-16,2023-02-03,0
38,Mbeya Urban,30,2023-06-16,2023-02-08,0.859
31,Ruangwa,15,2023-06-16,2023-02-08,0.646
63,Sumbawanga Rural,40,2023-06-16,2023-02-08,0
39,Mbozi,6,2023-06-16,2023-02-04,0
62,Nkasi,25,2023-06-16,2023-02-08,0
1,Bahi,8,2023-06-16,2023-02-06,0.371
22,Kigoma Rural,34,2023-06-16,2023-02-09,0
74,Mkalama,7,2023-06-16,2023-02-06,0.51
50,Newala,15,2023-06-16,2023-02-08,0.156
19,Kasulu,28,2023-06-16,2023-02-06,0
70,Tunduru,36,2023-06-16,2023-02-04,0.587
61,Lake Tanganyika,31,2023-06-16,2023-02-03,0
47,Mtwara Rural,20,2023-06-16,2023-02-08,0.509
60,Lake Rukwa,36,2023-06-16,2023-02-04,0
79,Nzega,33,2023-06-16,2023-02-08,0
80,Sikonge,26,2023-06-16,2023-02-04,0
71,Ikungi,35,2023-06-16,2023-02-08,0.448
31,Ruangwa,28,2023-06-16,2023-02-06,0.634
70,Tunduru,32,2023-06-16,2023-02-09,0.575
46,Masasi Township Authority,38,2023-06-16,2023-02-06,0
27,Lindi Rural,4,2023-06-16,2023-02-09,0.766
76,Singida Urban,40,2023-06-16,2023-02-08,0
40,Momba,8,2023-06-16,2023-02-06,0
33,Ileje,12,2023-06-16,2023-02-09,0
63,Sumbawanga Rural,28,2023-06-16,2023-02-06,0
47,Mtwara Rural,22,2023-06-16,2023-02-09,0.492
80,Sikonge,20,2023-06-16,2023-02-08,0
60,Lake Rukwa,40,2023-06-16,2023-02-08,0
21,Kibondo,21,2023-06-16,2023-02-03,0
35,Lake Rukwa,34,2023-06-16,2023-02-09,0
40,Momba,37,2023-06-16,2023-02-06,0
49,Nanyumbu,34,2023-06-16,2023-02-09,0
2,Chamwino,1,2023-06-16,2023-02-03,0
19,Kasulu,40,2023-06-16,2023-02-08,0
8,Iringa Rural,6,2023-06-16,2023-02-04,0
57,Wanging'ombe,38,2023-06-16,2023-02-06,0.335
4,Dodoma Urban,24,2023-06-16,2023-02-09,0
53,Makambako Township Authority,37,2023-06-16,2023-02-06,0.347
34,Kyela,5,2023-06-16,2023-02-08,0
25,Uvinza,10,2023-06-16,2023-02-08,0
78,Kaliua,18,2023-06-16,2023-02-06,0
29,Liwale,20,2023-06-16,2023-02-08,0.67
72,Iramba,13,2023-06-16,2023-02-08,0.18
22,Kigoma Rural,1,2023-06-16,2023-02-03,0
17,Mpanda Urban,34,2023-06-16,2023-02-09,0
47,Mtwara Rural,30,2023-06-16,2023-02-08,0.473
53,Makambako Township Authority,33,2023-06-16,2023-02-08,0.286
69,Songea Urban,2,2023-06-16,2023-02-09,0.747
20,Kasulu Township Authority,5,2023-06-16,2023-02-08,0
52,Ludewa,3,2023-06-16,2023-02-08,0.094
15,Mlele,18,2023-06-16,2023-02-06,0
9,Iringa Urban,3,2023-06-16,2023-02-08,0.388
43,Kilombero,26,2023-06-16,2023-02-04,0
15,Mlele,31,2023-06-16,2023-02-03,0
15,Mlele,32,2023-06-16,2023-02-09,0
63,Sumbawanga Rural,22,2023-06-16,2023-02-09,0
67,Nyasa,14,2023-06-16,2023-02-09,0.607
72,Iramba,11,2023-06-16,2023-02-03,0.485
61,Lake Tanganyika,10,2023-06-16,2023-02-08,0
2,Chamwino,40,2023-06-16,2023-02-08,0
69,Songea Urban,18,2023-06-16,2023-02-06,0.742
57,Wanging'ombe,28,2023-06-16,2023-02-06,0.407
69,Songea Urban,20,2023-06-16,2023-02-08,0.744
20,Kasulu Township Authority,15,2023-06-16,2023-02-08,0
81,Tabora Urban,20,2023-06-16,2023-02-08,0
25,Uvinza,14,2023-06-16,2023-02-09,0
69,Songea Urban,22,2023-06-16,2023-02-09,0.748
26,Kilwa,10,2023-06-16,2023-02-08,0.495
79,Nzega,8,2023-06-16,2023-02-06,0
35,Lake Rukwa,18,2023-06-17,2023-02-07,0
5,Kondoa,12,2023-06-17,2023-02-10,0
83,Uyui,36,2023-06-17,2023-02-05,0
70,Tunduru,38,2023-06-17,2023-02-07,0.37
66,Namtumbo,21,2023-06-17,2023-02-04,0.261
29,Liwale,16,2023-06-17,2023-02-05,0.585
70,Tunduru,37,2023-06-17,2023-02-07,0.415
81,Tabora Urban,16,2023-06-17,2023-02-05,0
9,Iringa Urban,24,2023-06-17,2023-02-10,0.126
5,Kondoa,16,2023-06-17,2023-02-05,0.576
29,Liwale,28,2023-06-17,2023-02-07,0.636
67,Nyasa,16,2023-06-17,2023-02-05,0.597
66,Namtumbo,27,2023-06-17,2023-02-07,0.53
56,Njombe Urban,6,2023-06-17,2023-02-05,0.626
1,Bahi,26,2023-06-17,2023-02-05,0
52,Ludewa,36,2023-06-17,2023-02-05,0.35
50,Newala,27,2023-06-17,2023-02-07,0.419
83,Uyui,21,2023-06-17,2023-02-04,0
58,Rufiji,22,2023-06-17,2023-02-10,0
45,Masasi,6,2023-06-17,2023-02-05,0.524
49,Nanyumbu,36,2023-06-17,2023-02-05,0.17
39,Mbozi,16,2023-06-17,2023-02-05,0
8,Iringa Rural,4,2023-06-17,2023-02-10,0
81,Tabora Urban,22,2023-06-17,2023-02-10,0
12,Mufindi,18,2023-06-17,2023-02-07,0
23,Kigoma Urban,26,2023-06-17,2023-02-05,0
42,Tunduma,34,2023-06-17,2023-02-10,0
19,Kasulu,26,2023-06-17,2023-02-05,0
12,Mufindi,17,2023-06-17,2023-02-07,0
24,Lake Tanganyika,17,2023-06-17,2023-02-07,0
65,Mbinga,2,2023-06-17,2023-02-10,0.534
48,Mtwara Urban,2,2023-06-17,2023-02-10,0.62
78,Kaliua,11,2023-06-17,2023-02-04,0
59,Kalambo,34,2023-06-17,2023-02-10,0
56,Njombe Urban,38,2023-06-17,2023-02-07,0.613
79,Nzega,26,2023-06-17,2023-02-05,0
63,Sumbawanga Rural,17,2023-06-17,2023-02-07,0
57,Wanging'ombe,6,2023-06-17,2023-02-05,0.322
77,Igunga,4,2023-06-17,2023-02-10,0.369
80,Sikonge,17,2023-06-17,2023-02-07,0
34,Kyela,36,2023-06-17,2023-02-05,0
68,Songea Rural,6,2023-06-17,2023-02-05,0.102
17,Mpanda Urban,21,2023-06-17,2023-02-04,0
27,Lindi Rural,26,2023-06-17,2023-02-05,0.691
49,Nanyumbu,28,2023-06-17,2023-02-07,0
57,Wanging'ombe,4,2023-06-17,2023-02-10,0
20,Kasulu Township Authority,24,2023-06-17,2023-02-10,0
56,Njombe Urban,17,2023-06-17,2023-02-07,0.663
10,Kilolo,28,2023-06-17,2023-02-07,0
64,Sumbawanga Urban,12,2023-06-17,2023-02-10,0
6,Kongwa,6,2023-06-17,2023-02-05,0
41,Rungwe,24,2023-06-17,2023-02-10,0
63,Sumbawanga Rural,36,2023-06-17,2023-02-05,0
47,Mtwara Rural,21,2023-06-17,2023-02-04,0.542
22,Kigoma Rural,38,2023-06-17,2023-02-07,0
41,Rungwe,22,2023-06-17,2023-02-10,0.404
17,Mpanda Urban,24,2023-06-17,2023-02-10,0
12,Mufindi,29,2023-06-18,2023-02-08,0
48,Mtwara Urban,36,2023-06-18,2023-02-06,0.564
42,Tunduma,3,2023-06-18,2023-02-09,0
14,Lake Tanganyika,19,2023-06-18,2023-02-08,0
67,Nyasa,35,2023-06-18,2023-02-09,0.558
24,Lake Tanganyika,23,2023-06-18,2023-02-09,0
27,Lindi Rural,31,2023-06-18,2023-02-05,0.703
12,Mufindi,25,2023-06-18,2023-02-09,0.282
57,Wanging'ombe,37,2023-06-18,2023-02-08,0
28,Lindi Urban,35,2023-06-18,2023-02-09,0.724
31,Ruangwa,29,2023-06-18,2023-02-08,0.642
7,Mpwapwa,15,2023-06-18,2023-02-09,0.393
79,Nzega,3,2023-06-18,2023-02-09,0
83,Uyui,9,2023-06-18,2023-02-08,0
82,Urambo,36,2023-06-18,2023-02-06,0
63,Sumbawanga Rural,6,2023-06-18,2023-02-06,0
57,Wanging'ombe,17,2023-06-18,2023-02-08,0
62,Nkasi,15,2023-06-18,2023-02-09,0
40,Momba,33,2023-06-18,2023-02-09,0
54,Makete,21,2023-06-18,2023-02-05,0.661
7,Mpwapwa,26,2023-06-18,2023-02-06,0
58,Rufiji,23,2023-06-18,2023-02-09,0.128
12,Mufindi,11,2023-06-18,2023-02-05,0
11,Mafinga Township Authority,19,2023-06-18,2023-02-08,0.858
43,Kilombero,37,2023-06-18,2023-02-08,0
4,Dodoma Urban,36,2023-06-18,2023-02-06,0
49,Nanyumbu,26,2023-06-18,2023-02-06,0.681
21,Kibondo,31,2023-06-18,2023-02-05,0
47,Mtwara Rural,23,2023-06-18,2023-02-09,0.584
61,Lake Tanganyika,1,2023-06-18,2023-02-05,0
37,Mbeya Rural,29,2023-06-18,2023-02-08,0.484
26,Kilwa,35,2023-06-18,2023-02-09,0.785
59,Kalambo,17,2023-06-18,2023-02-08,0
22,Kigoma Rural,36,2023-06-18,2023-02-06,0
3,Chemba,21,2023-06-18,2023-02-05,0.502
38,Mbeya Urban,5,2023-06-18,2023-02-09,0.884
29,Liwale,17,2023-06-18,2023-02-08,0.737
33,Ileje,5,2023-06-18,2023-02-09,0
23,Kigoma Urban,35,2023-06-18,2023-02-09,0
78,Kaliua,15,2023-06-18,2023-02-09,0
36,Mbarali,23,2023-06-18,2023-02-09,0.293
50,Newala,21,2023-06-18,2023-02-05,0
64,Sumbawanga Urban,3,2023-06-18,2023-02-09,0
59,Kalambo,21,2023-06-18,2023-02-05,0
76,Singida Urban,27,2023-06-18,2023-02-08,0
70,Tunduru,13,2023-06-18,2023-02-09,0.602
74,Mkalama,16,2023-06-18,2023-02-06,0
79,Nzega,29,2023-06-18,2023-02-08,0
75,Singida Rural,36,2023-06-18,2023-02-06,0
20,Kasulu Township Authority,35,2023-06-18,2023-02-09,0.55
21,Kibondo,6,2023-06-18,2023-02-06,0
23,Kigoma Urban,21,2023-06-18,2023-02-05,0
82,Urambo,21,2023-06-18,2023-02-05,0
35,Lake Rukwa,16,2023-06-18,2023-02-06,0
34,Kyela,29,2023-06-18,2023-02-08,0
60,Lake Rukwa,31,2023-06-18,2023-02-05,0
25,Uvinza,1,2023-06-18,2023-02-05,0
16,Mpanda,3,2023-06-18,2023-02-09,0
5,Kondoa,31,2023-06-18,2023-02-05,0.348
6,Kongwa,21,2023-06-19,2023-02-06,0
47,Mtwara Rural,32,2023-06-19,2023-02-11,0.715
64,Sumbawanga Urban,18,2023-06-19,2023-02-08,0
63,Sumbawanga Rural,5,2023-06-19,2023-02-10,0
14,Lake Tanganyika,35,2023-06-19,2023-02-10,0
10,Kilolo,18,2023-06-19,2023-02-08,0
42,Tunduma,33,2023-06-19,2023-02-10,0
15,Mlele,1,2023-06-19,2023-02-06,0
41,Rungwe,35,2023-06-19,2023-02-10,0.054
75,Singida Rural,14,2023-06-19,2023-02-11,0.26
77,Igunga,3,2023-06-19,2023-02-10,0.638
31,Ruangwa,32,2023-06-19,2023-02-11,0.692
47,Mtwara Rural,18,2023-06-19,2023-02-08,0.713
82,Urambo,29,2023-06-19,2023-02-09,0
55,Njombe,2,2023-06-19,2023-02-11,0.321
64,Sumbawanga Urban,5,2023-06-19,2023-02-10,0
82,Urambo,33,2023-06-19,2023-02-10,0
64,Sumbawanga Urban,10,2023-06-19,2023-02-09,0
38,Mbeya Urban,25,2023-06-19,2023-02-10,0.885
22,Kigoma Rural,39,2023-06-19,2023-02-09,0
19,Kasulu,5,2023-06-19,2023-02-10,0.58
52,Ludewa,6,2023-06-19,2023-02-07,0
20,Kasulu Township Authority,38,2023-06-19,2023-02-08,0.215
53,Makambako Township Authority,32,2023-06-19,2023-02-11,0.766
61,Lake Tanganyika,18,2023-06-19,2023-02-08,0
39,Mbozi,14,2023-06-19,2023-02-11,0.087
26,Kilwa,8,2023-06-19,2023-02-08,0.788
19,Kasulu,20,2023-06-19,2023-02-09,0.242
15,Mlele,17,2023-06-19,2023-02-09,0
39,Mbozi,19,2023-06-19,2023-02-09,0
61,Lake Tanganyika,29,2023-06-19,2023-02-09,0
35,Lake Rukwa,21,2023-06-19,2023-02-06,0
